Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount
Leeds,Albion Street North,2017,April,15,Wednesday,12-Apr-17,19:00,340,0,340,340,0,340
Leeds,Albion Street North,2017,April,15,Wednesday,12-Apr-17,20:00,164,0,164,164,0,164
Leeds,Albion Street North,2017,April,15,Wednesday,12-Apr-17,21:00,145,0,145,145,0,145
Leeds,Albion Street North,2017,April,15,Wednesday,12-Apr-17,22:00,114,0,114,114,0,114
Leeds,Albion Street North,2017,April,15,Wednesday,12-Apr-17,23:00,73,0,73,73,0,73
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,00:00,200,0,200,200,0,200
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,01:00,211,0,211,211,0,211
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,02:00,300,0,300,300,0,300
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,03:00,291,0,291,291,0,291
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,04:00,287,0,287,287,0,287
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,05:00,184,0,184,184,0,184
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,06:00,48,0,48,48,0,48
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,07:00,60,0,60,60,0,60
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,08:00,437,0,437,437,0,437
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,09:00,534,0,534,534,0,534
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,10:00,823,0,823,823,0,823
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,11:00,1218,0,1218,1218,0,1218
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,12:00,2220,0,2220,2220,0,2220
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,13:00,2834,0,2834,2834,0,2834
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,14:00,2178,0,2178,2178,0,2178
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,15:00,1668,0,1668,1668,0,1668
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,16:00,1159,0,1159,1159,0,1159
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,17:00,1317,0,1317,1317,0,1317
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,18:00,1041,0,1041,1041,0,1041
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,19:00,759,0,759,759,0,759
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,20:00,533,0,533,533,0,533
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,21:00,453,0,453,453,0,453
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,22:00,478,0,478,478,0,478
Leeds,Albion Street North,2017,April,15,Thursday,13-Apr-17,23:00,455,0,455,455,0,455
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,00:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,01:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,02:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,03:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,04:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,05:00,2,0,2,2,0,2
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,06:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,07:00,82,0,82,82,0,82
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,08:00,523,0,523,523,0,523
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,09:00,602,0,602,602,0,602
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,10:00,974,0,974,974,0,974
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,11:00,1556,0,1556,1556,0,1556
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,12:00,2306,0,2306,2306,0,2306
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,13:00,2556,0,2556,2556,0,2556
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,14:00,2054,0,2054,2054,0,2054
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,15:00,1545,0,1545,1545,0,1545
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,16:00,1095,0,1095,1095,0,1095
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,17:00,930,0,930,930,0,930
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,18:00,701,0,701,701,0,701
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,19:00,579,0,579,579,0,579
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,20:00,325,0,325,325,0,325
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,21:00,232,0,232,232,0,232
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,22:00,331,0,331,331,0,331
Leeds,Albion Street North,2017,April,15,Friday,14-Apr-17,23:00,152,0,152,152,0,152
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,00:00,152,0,152,152,0,152
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,01:00,150,0,150,150,0,150
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,02:00,215,0,215,215,0,215
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,03:00,179,0,179,179,0,179
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,04:00,163,0,163,163,0,163
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,05:00,70,0,70,70,0,70
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,06:00,62,0,62,62,0,62
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,07:00,35,0,35,35,0,35
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,08:00,103,0,103,103,0,103
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,09:00,464,0,464,464,0,464
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,10:00,941,0,941,941,0,941
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,11:00,1456,0,1456,1456,0,1456
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,12:00,1974,0,1974,1974,0,1974
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,13:00,2045,0,2045,2045,0,2045
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,14:00,2165,0,2165,2165,0,2165
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,15:00,1751,0,1751,1751,0,1751
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,16:00,1330,0,1330,1330,0,1330
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,17:00,923,0,923,923,0,923
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,18:00,572,0,572,572,0,572
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,19:00,370,0,370,370,0,370
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,20:00,320,0,320,320,0,320
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,21:00,240,0,240,240,0,240
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,22:00,286,0,286,286,0,286
Leeds,Albion Street North,2017,April,15,Saturday,15-Apr-17,23:00,334,0,334,334,0,334
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,00:00,10,0,10,10,0,10
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,01:00,87,0,87,87,0,87
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,02:00,69,0,69,69,0,69
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,03:00,67,0,67,67,0,67
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,04:00,50,0,50,50,0,50
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,05:00,28,0,28,28,0,28
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,06:00,21,0,21,21,0,21
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,07:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,08:00,13,0,13,13,0,13
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,09:00,59,0,59,59,0,59
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,10:00,153,0,153,153,0,153
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,11:00,480,0,480,480,0,480
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,12:00,430,0,430,430,0,430
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,13:00,496,0,496,496,0,496
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,14:00,518,0,518,518,0,518
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,15:00,418,0,418,418,0,418
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,16:00,284,0,284,284,0,284
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,17:00,144,0,144,144,0,144
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,18:00,126,0,126,126,0,126
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,19:00,100,0,100,100,0,100
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,20:00,93,0,93,93,0,93
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,21:00,52,0,52,52,0,52
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,22:00,63,0,63,63,0,63
Leeds,Albion Street North,2017,April,15,Sunday,16-Apr-17,23:00,31,0,31,31,0,31
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,00:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,01:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,02:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,03:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,04:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,05:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,06:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,07:00,97,0,97,97,0,97
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,08:00,512,0,512,512,0,512
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,09:00,550,0,550,550,0,550
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,10:00,1020,0,1020,1020,0,1020
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,11:00,1747,0,1747,1747,0,1747
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,12:00,2391,0,2391,2391,0,2391
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,13:00,2218,0,2218,2218,0,2218
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,14:00,1485,0,1485,1485,0,1485
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,15:00,1604,0,1604,1604,0,1604
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,16:00,1063,0,1063,1063,0,1063
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,17:00,1000,0,1000,1000,0,1000
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,18:00,609,0,609,609,0,609
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,19:00,357,0,357,357,0,357
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,20:00,167,0,167,167,0,167
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,21:00,99,0,99,99,0,99
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,22:00,77,0,77,77,0,77
Leeds,Albion Street North,2017,April,16,Monday,17-Apr-17,23:00,38,0,38,38,0,38
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,00:00,9,0,9,9,0,9
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,01:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,02:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,03:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,04:00,4,0,4,4,0,4
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,05:00,23,0,23,23,0,23
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,06:00,57,0,57,57,0,57
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,07:00,204,0,204,204,0,204
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,08:00,846,0,846,846,0,846
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,09:00,1095,0,1095,1095,0,1095
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,10:00,1596,0,1596,1596,0,1596
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,11:00,1799,0,1799,1799,0,1799
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,12:00,1697,0,1697,1697,0,1697
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,13:00,1272,0,1272,1272,0,1272
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,14:00,870,0,870,870,0,870
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,15:00,912,0,912,912,0,912
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,16:00,866,0,866,866,0,866
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,17:00,859,0,859,859,0,859
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,18:00,495,0,495,495,0,495
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,19:00,226,0,226,226,0,226
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,20:00,103,0,103,103,0,103
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,21:00,56,0,56,56,0,56
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,22:00,82,0,82,82,0,82
Leeds,Albion Street North,2017,April,16,Tuesday,18-Apr-17,23:00,90,0,90,90,0,90
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,00:00,14,0,14,14,0,14
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,01:00,11,0,11,11,0,11
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,02:00,94,0,94,94,0,94
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,03:00,78,0,78,78,0,78
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,04:00,85,0,85,85,0,85
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,05:00,66,0,66,66,0,66
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,06:00,15,0,15,15,0,15
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,07:00,108,0,108,108,0,108
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,08:00,464,0,464,464,0,464
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,09:00,354,0,354,354,0,354
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,10:00,525,0,525,525,0,525
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,11:00,937,0,937,937,0,937
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,12:00,1629,0,1629,1629,0,1629
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,13:00,1876,0,1876,1876,0,1876
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,14:00,1487,0,1487,1487,0,1487
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,15:00,1169,0,1169,1169,0,1169
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,16:00,819,0,819,819,0,819
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,17:00,809,0,809,809,0,809
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,18:00,504,0,504,504,0,504
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,19:00,345,0,345,345,0,345
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,20:00,166,0,166,166,0,166
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,21:00,147,0,147,147,0,147
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,22:00,115,0,115,115,0,115
Leeds,Albion Street North,2017,April,16,Wednesday,19-Apr-17,23:00,74,0,74,74,0,74
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,00:00,184,0,184,184,0,184
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,01:00,194,0,194,194,0,194
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,02:00,274,0,274,274,0,274
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,03:00,266,0,266,266,0,266
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,04:00,263,0,263,263,0,263
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,05:00,168,0,168,168,0,168
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,06:00,44,0,44,44,0,44
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,07:00,54,0,54,54,0,54
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,08:00,399,0,399,399,0,399
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,09:00,487,0,487,487,0,487
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,10:00,751,0,751,751,0,751
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,11:00,1113,0,1113,1113,0,1113
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,12:00,2031,0,2031,2031,0,2031
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,13:00,2592,0,2592,2592,0,2592
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,14:00,1992,0,1992,1992,0,1992
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,15:00,1525,0,1525,1525,0,1525
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,16:00,1060,0,1060,1060,0,1060
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,17:00,1205,0,1205,1205,0,1205
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,18:00,952,0,952,952,0,952
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,19:00,695,0,695,695,0,695
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,20:00,487,0,487,487,0,487
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,21:00,413,0,413,413,0,413
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,22:00,437,0,437,437,0,437
Leeds,Albion Street North,2017,April,16,Thursday,20-Apr-17,23:00,417,0,417,417,0,417
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,00:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,01:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,02:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,03:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,04:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,05:00,2,0,2,2,0,2
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,06:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,07:00,85,0,85,85,0,85
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,08:00,543,0,543,543,0,543
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,09:00,625,0,625,625,0,625
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,10:00,1011,0,1011,1011,0,1011
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,11:00,1616,0,1616,1616,0,1616
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,12:00,2395,0,2395,2395,0,2395
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,13:00,2655,0,2655,2655,0,2655
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,14:00,2134,0,2134,2134,0,2134
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,15:00,1605,0,1605,1605,0,1605
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,16:00,1138,0,1138,1138,0,1138
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,17:00,966,0,966,966,0,966
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,18:00,728,0,728,728,0,728
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,19:00,601,0,601,601,0,601
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,20:00,337,0,337,337,0,337
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,21:00,241,0,241,241,0,241
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,22:00,344,0,344,344,0,344
Leeds,Albion Street North,2017,April,16,Friday,21-Apr-17,23:00,158,0,158,158,0,158
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,00:00,182,0,182,182,0,182
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,01:00,180,0,180,180,0,180
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,02:00,258,0,258,258,0,258
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,03:00,215,0,215,215,0,215
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,04:00,197,0,197,197,0,197
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,05:00,84,0,84,84,0,84
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,06:00,75,0,75,75,0,75
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,07:00,42,0,42,42,0,42
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,08:00,124,0,124,124,0,124
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,09:00,558,0,558,558,0,558
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,10:00,1131,0,1131,1131,0,1131
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,11:00,1751,0,1751,1751,0,1751
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,12:00,2375,0,2375,2375,0,2375
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,13:00,2460,0,2460,2460,0,2460
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,14:00,2604,0,2604,2604,0,2604
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,15:00,2106,0,2106,2106,0,2106
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,16:00,1600,0,1600,1600,0,1600
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,17:00,1110,0,1110,1110,0,1110
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,18:00,687,0,687,687,0,687
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,19:00,444,0,444,444,0,444
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,20:00,384,0,384,384,0,384
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,21:00,288,0,288,288,0,288
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,22:00,344,0,344,344,0,344
Leeds,Albion Street North,2017,April,16,Saturday,22-Apr-17,23:00,402,0,402,402,0,402
Leeds,Albion Street North,2017,April,16,Sunday,23-Apr-17,00:00,24,0,24,24,0,24
Leeds,Albion Street North,2017,April,16,Sunday,23-Apr-17,01:00,208,0,208,208,0,208
Leeds,Albion Street North,2017,April,16,Sunday,23-Apr-17,02:00,164,0,164,164,0,164
Leeds,Albion Street North,2017,April,16,Sunday,23-Apr-17,03:00,162,0,162,162,0,162
Leeds,Albion Street North,2017,April,16,Sunday,23-Apr-17,04:00,119,0,119,119,0,119
Leeds,Albion Street North,2017,April,16,Sunday,23-Apr-17,05:00,66,0,66,66,0,66
Leeds,Albion Street North,2017,April,16,Sunday,23-Apr-17,06:00,49,0,49,49,0,49
Leeds,Albion Street North,2017,April,16,Sunday,23-Apr-17,07:00,0,0,0,0,0,0
Leeds,Albion Street North,2017,April,16,Sunday,23-Apr-17,08:00,31,0,31,31,0,31
Leeds,Albion Street North,2017,April,16,Sunday,23-Apr-17,09:00,143,0,143,143,0,143
