Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,5,116,0,116,116,0,116,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,6,190,0,190,190,0,190,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,7,313,0,313,313,0,313,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,8,683,0,683,683,0,683,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,9,1562,0,1562,1562,0,1562,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,10,3908,0,3908,3908,0,3908,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,11,5737,0,5737,5737,0,5737,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,12,6695,0,6695,6695,0,6695,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,13,7479,0,7479,7479,0,7479,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,14,7913,0,7913,7913,0,7913,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,15,7725,0,7725,7725,0,7725,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,16,6642,0,6642,6642,0,6642,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,17,4777,0,4777,4777,0,4777,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,18,3150,0,3150,3150,0,3150,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,19,2004,0,2004,2004,0,2004,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,20,1156,0,1156,1156,0,1156,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,21,754,0,754,754,0,754,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,22,929,0,929,929,0,929,,,
Leeds,Briggate,2016,November,44,Saturday,05-Nov-16,23,719,0,719,719,0,719,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,0,720,0,720,720,0,720,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,1,674,0,674,674,0,674,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,2,638,0,638,638,0,638,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,3,461,0,461,461,0,461,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,4,333,0,333,333,0,333,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,5,128,0,128,128,0,128,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,6,104,0,104,104,0,104,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,7,187,0,187,187,0,187,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,8,375,0,375,375,0,375,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,9,523,0,523,523,0,523,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,10,1398,0,1398,1398,0,1398,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,11,3112,0,3112,3112,0,3112,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,12,3962,0,3962,3962,0,3962,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,13,0,0,0,0,0,0,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,14,9130,0,9130,9130,0,9130,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,15,4948,0,4948,4948,0,4948,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,16,3376,0,3376,3376,0,3376,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,17,1635,0,1635,1635,0,1635,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,18,739,0,739,739,0,739,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,19,540,0,540,540,0,540,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,20,428,0,428,428,0,428,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,21,305,0,305,305,0,305,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,22,230,0,230,230,0,230,,,
Leeds,Briggate,2016,November,44,Sunday,06-Nov-16,23,168,0,168,168,0,168,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,0,86,0,86,86,0,86,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,1,55,0,55,55,0,55,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,2,27,0,27,27,0,27,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,3,26,0,26,26,0,26,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,4,25,0,25,25,0,25,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,5,66,0,66,66,0,66,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,6,286,0,286,286,0,286,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,7,643,0,643,643,0,643,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,8,1226,0,1226,1226,0,1226,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,9,1234,0,1234,1234,0,1234,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,10,2305,0,2305,2305,0,2305,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,11,3301,0,3301,3301,0,3301,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,12,4714,0,4714,4714,0,4714,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,13,4431,0,4431,4431,0,4431,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,14,3664,0,3664,3664,0,3664,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,15,3168,0,3168,3168,0,3168,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,16,3383,0,3383,3383,0,3383,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,17,3428,0,3428,3428,0,3428,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,18,2231,0,2231,2231,0,2231,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,19,1040,0,1040,1040,0,1040,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,20,594,0,594,594,0,594,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,21,400,0,400,400,0,400,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,22,333,0,333,333,0,333,,,
Leeds,Briggate,2016,November,45,Monday,07-Nov-16,23,191,0,191,191,0,191,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,0,108,0,108,108,0,108,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,1,100,0,100,100,0,100,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,2,81,0,81,81,0,81,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,3,75,0,75,75,0,75,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,4,89,0,89,89,0,89,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,5,102,0,102,102,0,102,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,6,285,0,285,285,0,285,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,7,595,0,595,595,0,595,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,8,1260,0,1260,1260,0,1260,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,9,1293,0,1293,1293,0,1293,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,10,2057,0,2057,2057,0,2057,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,11,2737,0,2737,2737,0,2737,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,12,4761,0,4761,4761,0,4761,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,13,4762,0,4762,4762,0,4762,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,14,3621,0,3621,3621,0,3621,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,15,3278,0,3278,3278,0,3278,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,16,3357,0,3357,3357,0,3357,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,17,3428,0,3428,3428,0,3428,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,18,2470,0,2470,2470,0,2470,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,19,1262,0,1262,1262,0,1262,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,20,590,0,590,590,0,590,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,21,381,0,381,381,0,381,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,22,279,0,279,279,0,279,,,
Leeds,Briggate,2016,November,45,Tuesday,08-Nov-16,23,195,0,195,195,0,195,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,0,137,0,137,137,0,137,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,1,134,0,134,134,0,134,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,2,117,0,117,117,0,117,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,3,157,0,157,157,0,157,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,4,54,0,54,54,0,54,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,5,109,0,109,109,0,109,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,6,713,0,713,713,0,713,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,7,1181,0,1181,1181,0,1181,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,8,1280,0,1280,1280,0,1280,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,9,1275,0,1275,1275,0,1275,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,10,1852,0,1852,1852,0,1852,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,11,2445,0,2445,2445,0,2445,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,12,3658,0,3658,3658,0,3658,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,13,2924,0,2924,2924,0,2924,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,14,2485,0,2485,2485,0,2485,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,15,2131,0,2131,2131,0,2131,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,16,2407,0,2407,2407,0,2407,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,17,2361,0,2361,2361,0,2361,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,18,1689,0,1689,1689,0,1689,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,19,882,0,882,882,0,882,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,20,522,0,522,522,0,522,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,21,420,0,420,420,0,420,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,22,351,0,351,351,0,351,,,
Leeds,Briggate,2016,November,45,Wednesday,09-Nov-16,23,252,0,252,252,0,252,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,0,159,0,159,159,0,159,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,1,125,0,125,125,0,125,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,2,104,0,104,104,0,104,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,3,52,0,52,52,0,52,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,4,46,0,46,46,0,46,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,5,64,0,64,64,0,64,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,6,275,0,275,275,0,275,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,7,539,0,539,539,0,539,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,8,1156,0,1156,1156,0,1156,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,9,1014,0,1014,1014,0,1014,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,10,1808,0,1808,1808,0,1808,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,11,2882,0,2882,2882,0,2882,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,12,4766,0,4766,4766,0,4766,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,13,4842,0,4842,4842,0,4842,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,14,3814,0,3814,3814,0,3814,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,15,3545,0,3545,3545,0,3545,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,16,3844,0,3844,3844,0,3844,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,17,4417,0,4417,4417,0,4417,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,18,4156,0,4156,4156,0,4156,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,19,2759,0,2759,2759,0,2759,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,20,2056,0,2056,2056,0,2056,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,21,1305,0,1305,1305,0,1305,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,22,688,0,688,688,0,688,,,
Leeds,Briggate,2016,November,45,Thursday,10-Nov-16,23,432,0,432,432,0,432,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,0,341,0,341,341,0,341,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,1,246,0,246,246,0,246,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,2,296,0,296,296,0,296,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,3,322,0,322,322,0,322,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,4,156,0,156,156,0,156,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,5,154,0,154,154,0,154,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,6,334,0,334,334,0,334,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,7,666,0,666,666,0,666,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,8,1207,0,1207,1207,0,1207,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,9,1455,0,1455,1455,0,1455,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,10,2537,0,2537,2537,0,2537,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,11,4165,0,4165,4165,0,4165,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,12,5235,0,5235,5235,0,5235,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,13,5011,0,5011,5011,0,5011,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,14,4654,0,4654,4654,0,4654,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,15,4395,0,4395,4395,0,4395,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,16,4678,0,4678,4678,0,4678,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,17,4185,0,4185,4185,0,4185,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,18,3156,0,3156,3156,0,3156,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,19,2160,0,2160,2160,0,2160,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,20,1227,0,1227,1227,0,1227,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,21,1046,0,1046,1046,0,1046,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,22,1169,0,1169,1169,0,1169,,,
Leeds,Briggate,2016,November,45,Friday,11-Nov-16,23,863,0,863,863,0,863,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,0,824,0,824,824,0,824,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,1,468,0,468,468,0,468,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,2,281,0,281,281,0,281,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,3,285,0,285,285,0,285,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,4,171,0,171,171,0,171,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,5,138,0,138,138,0,138,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,6,229,0,229,229,0,229,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,7,237,0,237,237,0,237,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,8,634,0,634,634,0,634,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,9,1587,0,1587,1587,0,1587,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,10,3100,0,3100,3100,0,3100,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,11,5170,0,5170,5170,0,5170,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,12,6615,0,6615,6615,0,6615,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,13,7522,0,7522,7522,0,7522,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,14,7977,0,7977,7977,0,7977,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,15,8261,0,8261,8261,0,8261,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,16,7415,0,7415,7415,0,7415,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,17,5707,0,5707,5707,0,5707,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,18,3645,0,3645,3645,0,3645,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,19,2398,0,2398,2398,0,2398,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,20,1613,0,1613,1613,0,1613,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,21,1404,0,1404,1404,0,1404,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,22,1327,0,1327,1327,0,1327,,,
Leeds,Briggate,2016,November,45,Saturday,12-Nov-16,23,1284,0,1284,1284,0,1284,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,0,1268,0,1268,1268,0,1268,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,1,969,0,969,969,0,969,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,2,996,0,996,996,0,996,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,3,730,0,730,730,0,730,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,4,461,0,461,461,0,461,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,5,168,0,168,168,0,168,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,6,130,0,130,130,0,130,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,7,191,0,191,191,0,191,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,8,253,0,253,253,0,253,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,9,435,0,435,435,0,435,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,10,1872,0,1872,1872,0,1872,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,11,4035,0,4035,4035,0,4035,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,12,5051,0,5051,5051,0,5051,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,13,6097,0,6097,6097,0,6097,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,14,6413,0,6413,6413,0,6413,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,15,5592,0,5592,5592,0,5592,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,16,4012,0,4012,4012,0,4012,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,17,1762,0,1762,1762,0,1762,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,18,660,0,660,660,0,660,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,19,439,0,439,439,0,439,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,20,363,0,363,363,0,363,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,21,240,0,240,240,0,240,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,22,227,0,227,227,0,227,,,
Leeds,Briggate,2016,November,45,Sunday,13-Nov-16,23,148,0,148,148,0,148,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,0,95,0,95,95,0,95,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,1,58,0,58,58,0,58,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,2,29,0,29,29,0,29,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,3,33,0,33,33,0,33,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,4,42,0,42,42,0,42,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,5,77,0,77,77,0,77,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,6,304,0,304,304,0,304,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,7,635,0,635,635,0,635,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,8,1203,0,1203,1203,0,1203,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,9,1379,0,1379,1379,0,1379,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,10,1927,0,1927,1927,0,1927,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,11,2846,0,2846,2846,0,2846,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,12,4776,0,4776,4776,0,4776,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,13,4566,0,4566,4566,0,4566,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,14,3753,0,3753,3753,0,3753,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,15,3229,0,3229,3229,0,3229,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,16,3377,0,3377,3377,0,3377,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,17,3557,0,3557,3557,0,3557,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,18,2287,0,2287,2287,0,2287,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,19,1146,0,1146,1146,0,1146,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,20,685,0,685,685,0,685,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,21,417,0,417,417,0,417,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,22,453,0,453,453,0,453,,,
Leeds,Briggate,2016,November,46,Monday,14-Nov-16,23,207,0,207,207,0,207,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,0,143,0,143,143,0,143,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,1,126,0,126,126,0,126,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,2,96,0,96,96,0,96,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,3,88,0,88,88,0,88,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,4,83,0,83,83,0,83,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,5,121,0,121,121,0,121,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,6,295,0,295,295,0,295,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,7,629,0,629,629,0,629,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,8,1267,0,1267,1267,0,1267,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,9,1364,0,1364,1364,0,1364,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,10,2081,0,2081,2081,0,2081,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,11,3037,0,3037,3037,0,3037,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,12,4750,0,4750,4750,0,4750,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,13,4823,0,4823,4823,0,4823,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,14,3281,0,3281,3281,0,3281,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,15,3281,0,3281,3281,0,3281,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,16,3208,0,3208,3208,0,3208,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,17,3514,0,3514,3514,0,3514,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,18,2633,0,2633,2633,0,2633,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,19,1457,0,1457,1457,0,1457,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,20,840,0,840,840,0,840,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,21,499,0,499,499,0,499,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,22,538,0,538,538,0,538,,,
Leeds,Briggate,2016,November,46,Tuesday,15-Nov-16,23,381,0,381,381,0,381,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,0,383,0,383,383,0,383,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,1,160,0,160,160,0,160,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,2,226,0,226,226,0,226,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,3,284,0,284,284,0,284,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,4,137,0,137,137,0,137,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,5,111,0,111,111,0,111,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,6,300,0,300,300,0,300,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,7,614,0,614,614,0,614,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,8,1258,0,1258,1258,0,1258,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,9,1361,0,1361,1361,0,1361,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,10,1720,0,1720,1720,0,1720,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,11,2877,0,2877,2877,0,2877,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,12,4696,0,4696,4696,0,4696,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,13,4813,0,4813,4813,0,4813,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,14,3764,0,3764,3764,0,3764,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,15,3446,0,3446,3446,0,3446,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,16,3470,0,3470,3470,0,3470,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,17,3631,0,3631,3631,0,3631,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,18,2630,0,2630,2630,0,2630,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,19,1245,0,1245,1245,0,1245,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,20,813,0,813,813,0,813,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,21,560,0,560,560,0,560,,,
Leeds,Briggate,2016,November,46,Wednesday,16-Nov-16,22,607,0,607,607,0,607,,,
