Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour3,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,,Hour
Leeds,Albion Street South,2017,April,14,Monday,2017-04-03,20:00,243,0,243,243,0,243,,20
Leeds,Albion Street South,2017,April,14,Monday,2017-04-03,21:00,125,0,125,125,0,125,,21
Leeds,Albion Street South,2017,April,14,Monday,2017-04-03,22:00,107,0,107,107,0,107,,22
Leeds,Albion Street South,2017,April,14,Monday,2017-04-03,23:00,52,0,52,52,0,52,,23
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,00:00,45,0,45,45,0,45,,0
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,01:00,21,0,21,21,0,21,,1
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,02:00,15,0,15,15,0,15,,2
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,03:00,9,0,9,9,0,9,,3
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,04:00,45,0,45,45,0,45,,4
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,05:00,23,0,23,23,0,23,,5
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,06:00,76,0,76,76,0,76,,6
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,07:00,267,0,267,267,0,267,,7
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,08:00,825,0,825,825,0,825,,8
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,09:00,990,0,990,990,0,990,,9
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,10:00,1382,0,1382,1382,0,1382,,10
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,11:00,2191,0,2191,2191,0,2191,,11
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,12:00,2182,0,2182,2182,0,2182,,12
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,13:00,2031,0,2031,2031,0,2031,,13
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,14:00,1556,0,1556,1556,0,1556,,14
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,15:00,1220,0,1220,1220,0,1220,,15
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,16:00,1377,0,1377,1377,0,1377,,16
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,17:00,1477,0,1477,1477,0,1477,,17
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,18:00,1016,0,1016,1016,0,1016,,18
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,19:00,566,0,566,566,0,566,,19
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,20:00,266,0,266,266,0,266,,20
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,21:00,133,0,133,133,0,133,,21
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,22:00,95,0,95,95,0,95,,22
Leeds,Albion Street South,2017,April,14,Tuesday,2017-04-04,23:00,50,0,50,50,0,50,,23
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,00:00,16,0,16,16,0,16,,0
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,01:00,7,0,7,7,0,7,,1
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,02:00,0,0,0,0,0,0,,2
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,03:00,0,0,0,0,0,0,,3
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,04:00,0,0,0,0,0,0,,4
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,05:00,23,0,23,23,0,23,,5
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,06:00,37,0,37,37,0,37,,6
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,07:00,142,0,142,142,0,142,,7
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,08:00,460,0,460,460,0,460,,8
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,09:00,504,0,504,504,0,504,,9
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,10:00,599,0,599,599,0,599,,10
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,11:00,1147,0,1147,1147,0,1147,,11
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,12:00,2545,0,2545,2545,0,2545,,12
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,13:00,2879,0,2879,2879,0,2879,,13
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,14:00,2305,0,2305,2305,0,2305,,14
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,15:00,1869,0,1869,1869,0,1869,,15
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,16:00,1606,0,1606,1606,0,1606,,16
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,17:00,1572,0,1572,1572,0,1572,,17
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,18:00,1182,0,1182,1182,0,1182,,18
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,19:00,707,0,707,707,0,707,,19
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,20:00,310,0,310,310,0,310,,20
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,21:00,192,0,192,192,0,192,,21
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,22:00,171,0,171,171,0,171,,22
Leeds,Albion Street South,2017,April,14,Wednesday,2017-04-05,23:00,73,0,73,73,0,73,,23
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,00:00,32,0,32,32,0,32,,0
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,01:00,17,0,17,17,0,17,,1
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,02:00,48,0,48,48,0,48,,2
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,03:00,7,0,7,7,0,7,,3
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,04:00,0,0,0,0,0,0,,4
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,05:00,17,0,17,17,0,17,,5
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,06:00,33,0,33,33,0,33,,6
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,07:00,160,0,160,160,0,160,,7
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,08:00,431,0,431,431,0,431,,8
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,09:00,573,0,573,573,0,573,,9
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,10:00,926,0,926,926,0,926,,10
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,11:00,1661,0,1661,1661,0,1661,,11
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,12:00,3394,0,3394,3394,0,3394,,12
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,13:00,3799,0,3799,3799,0,3799,,13
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,14:00,2761,0,2761,2761,0,2761,,14
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,15:00,2368,0,2368,2368,0,2368,,15
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,16:00,2343,0,2343,2343,0,2343,,16
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,17:00,2571,0,2571,2571,0,2571,,17
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,18:00,1852,0,1852,1852,0,1852,,18
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,19:00,1199,0,1199,1199,0,1199,,19
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,20:00,557,0,557,557,0,557,,20
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,21:00,299,0,299,299,0,299,,21
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,22:00,287,0,287,287,0,287,,22
Leeds,Albion Street South,2017,April,14,Thursday,2017-04-06,23:00,111,0,111,111,0,111,,23
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,00:00,32,0,32,32,0,32,,0
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,01:00,19,0,19,19,0,19,,1
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,02:00,0,0,0,0,0,0,,2
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,03:00,0,0,0,0,0,0,,3
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,04:00,0,0,0,0,0,0,,4
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,05:00,8,0,8,8,0,8,,5
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,06:00,12,0,12,12,0,12,,6
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,07:00,141,0,141,141,0,141,,7
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,08:00,468,0,468,468,0,468,,8
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,09:00,525,0,525,525,0,525,,9
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,10:00,928,0,928,928,0,928,,10
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,11:00,1613,0,1613,1613,0,1613,,11
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,12:00,2821,0,2821,2821,0,2821,,12
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,13:00,3045,0,3045,3045,0,3045,,13
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,14:00,2479,0,2479,2479,0,2479,,14
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,15:00,2239,0,2239,2239,0,2239,,15
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,16:00,2097,0,2097,2097,0,2097,,16
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,17:00,1936,0,1936,1936,0,1936,,17
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,18:00,1269,0,1269,1269,0,1269,,18
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,19:00,799,0,799,799,0,799,,19
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,20:00,457,0,457,457,0,457,,20
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,21:00,319,0,319,319,0,319,,21
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,22:00,359,0,359,359,0,359,,22
Leeds,Albion Street South,2017,April,14,Friday,2017-04-07,23:00,234,0,234,234,0,234,,23
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,00:00,135,0,135,135,0,135,,0
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,01:00,134,0,134,134,0,134,,1
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,02:00,122,0,122,122,0,122,,2
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,03:00,63,0,63,63,0,63,,3
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,04:00,10,0,10,10,0,10,,4
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,05:00,14,0,14,14,0,14,,5
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,06:00,0,0,0,0,0,0,,6
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,07:00,26,0,26,26,0,26,,7
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,08:00,121,0,121,121,0,121,,8
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,09:00,467,0,467,467,0,467,,9
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,10:00,1131,0,1131,1131,0,1131,,10
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,11:00,1971,0,1971,1971,0,1971,,11
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,12:00,2879,0,2879,2879,0,2879,,12
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,13:00,3393,0,3393,3393,0,3393,,13
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,14:00,4122,0,4122,4122,0,4122,,14
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,15:00,3695,0,3695,3695,0,3695,,15
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,16:00,2741,0,2741,2741,0,2741,,16
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,17:00,1940,0,1940,1940,0,1940,,17
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,18:00,1152,0,1152,1152,0,1152,,18
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,19:00,667,0,667,667,0,667,,19
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,20:00,400,0,400,400,0,400,,20
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,21:00,242,0,242,242,0,242,,21
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,22:00,324,0,324,324,0,324,,22
Leeds,Albion Street South,2017,April,14,Saturday,2017-04-08,23:00,277,0,277,277,0,277,,23
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,00:00,1,0,1,1,0,1,,0
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,01:00,106,0,106,106,0,106,,1
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,02:00,84,0,84,84,0,84,,2
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,03:00,29,0,29,29,0,29,,3
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,04:00,23,0,23,23,0,23,,4
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,05:00,0,0,0,0,0,0,,5
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,06:00,0,0,0,0,0,0,,6
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,07:00,0,0,0,0,0,0,,7
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,08:00,7,0,7,7,0,7,,8
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,09:00,63,0,63,63,0,63,,9
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,10:00,144,0,144,144,0,144,,10
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,11:00,1118,0,1118,1118,0,1118,,11
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,12:00,1345,0,1345,1345,0,1345,,12
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,13:00,1747,0,1747,1747,0,1747,,13
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,14:00,2022,0,2022,2022,0,2022,,14
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,15:00,1672,0,1672,1672,0,1672,,15
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,16:00,1174,0,1174,1174,0,1174,,16
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,17:00,401,0,401,401,0,401,,17
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,18:00,157,0,157,157,0,157,,18
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,19:00,90,0,90,90,0,90,,19
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,20:00,68,0,68,68,0,68,,20
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,21:00,53,0,53,53,0,53,,21
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,22:00,59,0,59,59,0,59,,22
Leeds,Albion Street South,2017,April,14,Sunday,2017-04-09,23:00,16,0,16,16,0,16,,23
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,00:00,2,0,2,2,0,2,,0
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,01:00,0,0,0,0,0,0,,1
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,02:00,0,0,0,0,0,0,,2
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,03:00,0,0,0,0,0,0,,3
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,04:00,0,0,0,0,0,0,,4
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,05:00,3,0,3,3,0,3,,5
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,06:00,15,0,15,15,0,15,,6
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,07:00,147,0,147,147,0,147,,7
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,08:00,453,0,453,453,0,453,,8
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,09:00,494,0,494,494,0,494,,9
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,10:00,1014,0,1014,1014,0,1014,,10
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,11:00,1665,0,1665,1665,0,1665,,11
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,12:00,2808,0,2808,2808,0,2808,,12
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,13:00,3074,0,3074,3074,0,3074,,13
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,14:00,2502,0,2502,2502,0,2502,,14
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,15:00,2753,0,2753,2753,0,2753,,15
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,16:00,2296,0,2296,2296,0,2296,,16
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,17:00,2003,0,2003,2003,0,2003,,17
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,18:00,1156,0,1156,1156,0,1156,,18
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,19:00,572,0,572,572,0,572,,19
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,20:00,249,0,249,249,0,249,,20
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,21:00,127,0,127,127,0,127,,21
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,22:00,111,0,111,111,0,111,,22
Leeds,Albion Street South,2017,April,15,Monday,2017-04-10,23:00,53,0,53,53,0,53,,23
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,00:00,44,0,44,44,0,44,,0
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,01:00,20,0,20,20,0,20,,1
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,02:00,14,0,14,14,0,14,,2
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,03:00,8,0,8,8,0,8,,3
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,04:00,44,0,44,44,0,44,,4
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,05:00,22,0,22,22,0,22,,5
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,06:00,74,0,74,74,0,74,,6
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,07:00,262,0,262,262,0,262,,7
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,08:00,811,0,811,811,0,811,,8
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,09:00,973,0,973,973,0,973,,9
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,10:00,1359,0,1359,1359,0,1359,,10
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,11:00,2155,0,2155,2155,0,2155,,11
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,12:00,2147,0,2147,2147,0,2147,,12
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,13:00,1999,0,1999,1999,0,1999,,13
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,14:00,1531,0,1531,1531,0,1531,,14
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,15:00,1200,0,1200,1200,0,1200,,15
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,16:00,1354,0,1354,1354,0,1354,,16
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,17:00,1453,0,1453,1453,0,1453,,17
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,18:00,999,0,999,999,0,999,,18
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,19:00,557,0,557,557,0,557,,19
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,20:00,261,0,261,261,0,261,,20
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,21:00,131,0,131,131,0,131,,21
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,22:00,94,0,94,94,0,94,,22
Leeds,Albion Street South,2017,April,15,Tuesday,2017-04-11,23:00,49,0,49,49,0,49,,23
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,00:00,15,0,15,15,0,15,,0
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,01:00,6,0,6,6,0,6,,1
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,02:00,0,0,0,0,0,0,,2
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,03:00,0,0,0,0,0,0,,3
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,04:00,0,0,0,0,0,0,,4
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,05:00,21,0,21,21,0,21,,5
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,06:00,34,0,34,34,0,34,,6
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,07:00,131,0,131,131,0,131,,7
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,08:00,424,0,424,424,0,424,,8
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,09:00,464,0,464,464,0,464,,9
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,10:00,552,0,552,552,0,552,,10
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,11:00,1056,0,1056,1056,0,1056,,11
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,12:00,2345,0,2345,2345,0,2345,,12
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,13:00,2652,0,2652,2652,0,2652,,13
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,14:00,2124,0,2124,2124,0,2124,,14
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,15:00,1722,0,1722,1722,0,1722,,15
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,16:00,1479,0,1479,1479,0,1479,,16
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,17:00,1447,0,1447,1447,0,1447,,17
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,18:00,1088,0,1088,1088,0,1088,,18
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,19:00,651,0,651,651,0,651,,19
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,20:00,285,0,285,285,0,285,,20
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,21:00,176,0,176,176,0,176,,21
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,22:00,157,0,157,157,0,157,,22
Leeds,Albion Street South,2017,April,15,Wednesday,2017-04-12,23:00,67,0,67,67,0,67,,23
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,00:00,33,0,33,33,0,33,,0
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,01:00,17,0,17,17,0,17,,1
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,02:00,50,0,50,50,0,50,,2
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,03:00,7,0,7,7,0,7,,3
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,04:00,0,0,0,0,0,0,,4
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,05:00,17,0,17,17,0,17,,5
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,06:00,35,0,35,35,0,35,,6
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,07:00,168,0,168,168,0,168,,7
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,08:00,455,0,455,455,0,455,,8
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,09:00,604,0,604,604,0,604,,9
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,10:00,977,0,977,977,0,977,,10
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,11:00,1753,0,1753,1753,0,1753,,11
Leeds,Albion Street South,2017,April,15,Thursday,2017-04-13,12:00,3583,0,3583,3583,0,3583,,12
