Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount
Leeds,Commercial Street at Sharps,2017,September,39,Saturday,30-Sep-17,,34934,0,34934,34934,0,34934
Leeds,"Dortmund Square	",2017,September,39,Saturday,30-Sep-17,,26576,0,26576,26576,0,26576
Leeds,Headrow,2017,September,39,Saturday,30-Sep-17,,24133,0,24133,24133,0,24133
Leeds,Albion Street North,2017,September,39,Sunday,01-Oct-17,,22538,0,22538,22538,0,22538
Leeds,Albion Street South,2017,September,39,Sunday,01-Oct-17,,14620,0,14620,14620,0,14620
Leeds,Briggate,2017,September,39,Sunday,01-Oct-17,,36266,0,36266,36266,0,36266
Leeds,"Briggate at McDonalds	",2017,September,39,Sunday,01-Oct-17,,11720,13028,11720,11720,13028,11720
Leeds,Commercial Street at Barratts,2017,September,39,Sunday,01-Oct-17,,12800,0,12800,12800,0,12800
Leeds,Commercial Street at Sharps,2017,September,39,Sunday,01-Oct-17,,19149,0,19149,19149,0,19149
Leeds,"Dortmund Square	",2017,September,39,Sunday,01-Oct-17,,14303,0,14303,14303,0,14303
Leeds,Headrow,2017,September,39,Sunday,01-Oct-17,,13231,0,13231,13231,0,13231
